"Net Profit: All","Net Profit %: All","Net Profit: Long","Net Profit %: Long","Net Profit: Short","Net Profit %: Short","Gross Profit: All","Gross Profit %: All","Gross Profit: Long","Gross Profit %: Long","Gross Profit: Short","Gross Profit %: Short","Gross Loss: All","Gross Loss %: All","Gross Loss: Long","Gross Loss %: Long","Gross Loss: Short","Gross Loss %: Short","Max Run-up","Max Run-up %","Max Drawdown","Max Drawdown %","Buy & Hold Return","Buy & Hold Return %","Sharpe Ratio","Sortino Ratio","Profit Factor: All","Profit Factor: Long","Profit Factor: Short","Max Contracts Held: All","Max Contracts Held: Long","Max Contracts Held: Short","Open PL","Open PL %","Commission Paid: All","Commission Paid: Long","Commission Paid: Short","Total Closed Trades: All","Total Closed Trades: Long","Total Closed Trades: Short","Total Open Trades: All","Total Open Trades: Long","Total Open Trades: Short","Number Winning Trades: All","Number Winning Trades: Long","Number Winning Trades: Short","Number Losing Trades: All","Number Losing Trades: Long","Number Losing Trades: Short","Percent Profitable: All","Percent Profitable: Long","Percent Profitable: Short","Avg Trade: All","Avg Trade %: All","Avg Trade: Long","Avg Trade %: Long","Avg Trade: Short","Avg Winning Trade: All","Avg Winning Trade %: All","Avg Winning Trade: Long","Avg Winning Trade %: Long","Avg Winning Trade: Short","Avg Losing Trade: All","Avg Losing Trade %: All","Avg Losing Trade: Long","Avg Losing Trade %: Long","Avg Losing Trade: Short","Ratio Avg Win / Avg Loss: All","Ratio Avg Win / Avg Loss: Long","Ratio Avg Win / Avg Loss: Short","Largest Winning Trade: All","Largest Winning Trade %: All","Largest Winning Trade: Long","Largest Winning Trade %: Long","Largest Winning Trade: Short","Largest Losing Trade: All","Largest Losing Trade %: All","Largest Losing Trade: Long","Largest Losing Trade %: Long","Largest Losing Trade: Short","Avg # Bars in Trades: All","Avg # Bars in Trades: Long","Avg # Bars in Trades: Short","Avg # Bars in Winning Trades: All","Avg # Bars in Winning Trades: Long","Avg # Bars in Winning Trades: Short","Avg # Bars in Losing Trades: All","Avg # Bars in Losing Trades: Long","Avg # Bars in Losing Trades: Short","Margin Calls: All","Margin Calls: Long","Margin Calls: Short","__SMA #1","__SMA #2","__SMA #3","__Stop Loss %","__OverBought","__OverSold","__Volume MA","__Num dev","__Source","comment"
65728.1,219.09,65728.1,219.09,0,0,156172.6,520.58,156172.6,520.58,0,0,90444.5,301.48,90444.5,301.48,0,0,70812,71.21,16854.85,32.36,501258,1670.86,0.067,0.131,1.727,1.727,"N/A",36,36,0,1713.4,1.79,0,0,0,104,104,0,1,1,0,56,56,0,41,41,0,53.85,53.85,"N/A",632,2.19,632,2.19,"N/A",2788.8,9.4,2788.8,9.4,"N/A",2205.96,7.29,2205.96,7.29,"N/A",1.264,1.264,"N/A",15649.8,50.58,15649.8,50.58,"N/A",5167.5,17.14,5167.5,17.14,"N/A",30,30,0,36,36,0,28,28,0,0,0,0,38,98,130,0.07,140,30,8,1.1,"close","All parameters are changed randomly"
215275.4,717.58,215275.4,717.58,0,0,250039.85,833.47,250039.85,833.47,0,0,34764.45,115.88,34764.45,115.88,0,0,221801.45,89.69,12652.8,26.71,501258,1670.86,0.082,0.717,7.192,7.192,"N/A",35,35,0,82.2,0.03,0,0,0,35,35,0,1,1,0,14,14,0,21,21,0,40,40,"N/A",6150.73,20.75,6150.73,20.75,"N/A",17859.99,60.17,17859.99,60.17,"N/A",1655.45,5.53,1655.45,5.53,"N/A",10.789,10.789,"N/A",83991.6,274.08,83991.6,274.08,"N/A",4453.4,14.79,4453.4,14.79,"N/A",158,158,0,288,288,0,71,71,0,0,0,0,22,98,130,0.05,79,50,16,2.9,"close","All parameters are changed randomly"
73836.45,246.12,73836.45,246.12,0,0,135524.75,451.75,135524.75,451.75,0,0,61688.3,205.63,61688.3,205.63,0,0,75229.55,71.49,10577.9,20.3,501258,1670.86,0.083,0.184,2.197,2.197,"N/A",36,36,0,1080.8,1.04,0,0,0,107,107,0,1,1,0,54,54,0,46,46,0,50.47,50.47,"N/A",690.06,2.35,690.06,2.35,"N/A",2509.72,8.47,2509.72,8.47,"N/A",1341.05,4.47,1341.05,4.47,"N/A",1.871,1.871,"N/A",11017.6,38.76,11017.6,38.76,"N/A",2381.1,6.72,2381.1,6.72,"N/A",24,24,0,33,33,0,17,17,0,0,0,0,42,50,160,0.06,112,15,12,0.9,"close","All parameters are changed randomly"
111339.7,371.13,111339.7,371.13,0,0,131797.3,439.32,131797.3,439.32,0,0,20457.6,68.19,20457.6,68.19,0,0,125889.5,84.34,9134,29.17,501258,1670.86,0.077,0.551,6.442,6.442,"N/A",35,35,0,5557.2,3.93,0,0,0,27,27,0,1,1,0,14,14,0,13,13,0,51.85,51.85,"N/A",4123.69,13.53,4123.69,13.53,"N/A",9414.09,30.77,9414.09,30.77,"N/A",1573.66,5.04,1573.66,5.04,"N/A",5.982,5.982,"N/A",34374.45,112.56,34374.45,112.56,"N/A",2718.6,7.9,2718.6,7.9,"N/A",187,187,0,281,281,0,85,85,0,0,0,0,30,58,340,0.06,90,15,9,3.9,"close","All parameters are changed randomly"
174287.75,580.96,174287.75,580.96,0,0,216370,721.23,216370,721.23,0,0,42082.25,140.27,42082.25,140.27,0,0,181123.15,87.79,14198.45,31.32,501258,1670.86,0.073,0.614,5.142,5.142,"N/A",35,35,0,82.2,0.04,0,0,0,35,35,0,1,1,0,16,16,0,19,19,0,45.71,45.71,"N/A",4979.65,16.96,4979.65,16.96,"N/A",13523.13,45.9,13523.13,45.9,"N/A",2214.86,7.41,2214.86,7.41,"N/A",6.106,6.106,"N/A",73928,244.09,73928,244.09,"N/A",4677.25,16.23,4677.25,16.23,"N/A",164,164,0,274,274,0,71,71,0,0,0,0,18,90,310,0.08,134,20,9,2.7,"close","All parameters are changed randomly"
79536.7,265.12,79536.7,265.12,0,0,131592.55,438.64,131592.55,438.64,0,0,52055.85,173.52,52055.85,173.52,0,0,80539.9,72.86,13081.65,17.92,501258,1670.86,0.078,0.272,2.528,2.528,"N/A",37,37,0,0,0,0,0,0,120,120,0,0,0,0,42,42,0,71,71,0,35,35,"N/A",662.81,2.28,662.81,2.28,"N/A",3133.16,10.63,3133.16,10.63,"N/A",733.18,2.43,733.18,2.43,"N/A",4.273,4.273,"N/A",27838.2,102.98,27838.2,102.98,"N/A",4219.8,14.19,4219.8,14.19,"N/A",21,21,0,39,39,0,13,13,0,0,0,0,42,100,280,0.02,101,35,12,0.9,"close","All parameters are changed randomly"
94656.9,315.52,94656.9,315.52,0,0,159679.85,532.27,159679.85,532.27,0,0,65022.95,216.74,65022.95,216.74,0,0,97761.2,76.66,18277,39.47,501258,1670.86,0.091,0.212,2.456,2.456,"N/A",36,36,0,557.8,0.45,0,0,0,91,91,0,1,1,0,42,42,0,43,43,0,46.15,46.15,"N/A",1040.19,3.43,1040.19,3.43,"N/A",3801.9,12.66,3801.9,12.66,"N/A",1512.16,5.1,1512.16,5.1,"N/A",2.514,2.514,"N/A",20027.8,63.92,20027.8,63.92,"N/A",4688.25,15.84,4688.25,15.84,"N/A",44,44,0,68,68,0,27,27,0,0,0,0,18,58,220,0.06,79,30,9,1.7,"close","All parameters are changed randomly"
147260.45,490.87,147260.45,490.87,0,0,169072.65,563.58,169072.65,563.58,0,0,21812.2,72.71,21812.2,72.71,0,0,205192.05,92.88,15900.3,53,466631.2,1555.44,0.052,1.921,7.751,7.751,"N/A",33,33,0,38929.6,21.96,0,0,0,13,13,0,1,1,0,4,4,0,9,9,0,30.77,30.77,"N/A",11327.73,37.57,11327.73,37.57,"N/A",42268.16,140.3,42268.16,140.3,"N/A",2423.58,8.09,2423.58,8.09,"N/A",17.44,17.44,"N/A",152799,506.94,152799,506.94,"N/A",2700.2,8.38,2700.2,8.38,"N/A",313,313,0,707,707,0,138,138,0,0,0,0,46,98,310,0.08,134,60,14,3.9,"close","All parameters are changed randomly"
174314.4,581.05,174314.4,581.05,0,0,211639.6,705.47,211639.6,705.47,0,0,37325.2,124.42,37325.2,124.42,0,0,180453.7,87.26,12629.95,18.07,501258,1670.86,0.077,0.782,5.67,5.67,"N/A",35,35,0,0,0,0,0,0,60,60,0,0,0,0,15,15,0,45,45,0,25,25,"N/A",2905.24,9.89,2905.24,9.89,"N/A",14109.31,47.78,14109.31,47.78,"N/A",829.45,2.74,829.45,2.74,"N/A",17.01,17.01,"N/A",69642,229.94,69642,229.94,"N/A",6140.7,20.01,6140.7,20.01,"N/A",88,88,0,244,244,0,36,36,0,0,0,0,18,82,190,0.01,46,60,10,2.8,"close","All parameters are changed randomly"
145873.35,486.24,145873.35,486.24,0,0,173919.7,579.73,173919.7,579.73,0,0,28046.35,93.49,28046.35,93.49,0,0,157010.6,88.03,10609.2,32.13,501258,1670.86,0.061,0.753,6.201,6.201,"N/A",36,36,0,0,0,0,0,0,48,48,0,0,0,0,15,15,0,33,33,0,31.25,31.25,"N/A",3039.03,10.1,3039.03,10.1,"N/A",11594.65,38.53,11594.65,38.53,"N/A",849.89,2.82,849.89,2.82,"N/A",13.643,13.643,"N/A",83120,274.44,83120,274.44,"N/A",4677.25,16.23,4677.25,16.23,"N/A",111,111,0,234,234,0,55,55,0,0,0,0,18,90,400,0.01,79,50,10,3.3,"close","All parameters are changed randomly"
102032.1,340.11,102032.1,340.11,0,0,163696.4,545.65,163696.4,545.65,0,0,61664.3,205.55,61664.3,205.55,0,0,114533.4,82.32,20771.5,46.16,501258,1670.86,0.075,0.209,2.655,2.655,"N/A",35,35,0,4744.7,3.59,0,0,0,48,48,0,1,1,0,27,27,0,19,19,0,56.25,56.25,"N/A",2125.67,7.29,2125.67,7.29,"N/A",6062.83,20.5,6062.83,20.5,"N/A",3245.49,10.7,3245.49,10.7,"N/A",1.868,1.868,"N/A",40215,148.76,40215,148.76,"N/A",5897,19.71,5897,19.71,"N/A",84,84,0,114,114,0,50,50,0,0,0,0,42,90,250,0.1,79,15,14,2,"close","All parameters are changed randomly"
29691.5,98.97,29691.5,98.97,0,0,108624.65,362.08,108624.65,362.08,0,0,78933.15,263.11,78933.15,263.11,0,0,34815.6,54.16,15281.95,31.87,501474,1671.58,0.032,0.061,1.376,1.376,"N/A",35,35,0,82.2,0.14,0,0,0,137,137,0,1,1,0,35,35,0,59,59,0,25.55,25.55,"N/A",216.73,0.72,216.73,0.72,"N/A",3103.56,10.27,3103.56,10.27,"N/A",1337.85,4.43,1337.85,4.43,"N/A",2.32,2.32,"N/A",11724.4,37.42,11724.4,37.42,"N/A",4688.25,15.84,4688.25,15.84,"N/A",18,18,0,40,40,0,17,17,0,0,0,0,14,58,100,0.06,57,55,13,3.1,"close","All parameters are changed randomly"
188519.6,628.4,188519.6,628.4,0,0,220114.35,733.71,220114.35,733.71,0,0,31594.75,105.32,31594.75,105.32,0,0,236787.9,89.99,17601.65,19.5,501258,1670.86,0.054,2.496,6.967,6.967,"N/A",35,35,0,39886.8,18.25,0,0,0,22,22,0,1,1,0,5,5,0,17,17,0,22.73,22.73,"N/A",8569.07,28.72,8569.07,28.72,"N/A",44022.87,147.29,44022.87,147.29,"N/A",1858.51,6.15,1858.51,6.15,"N/A",23.687,23.687,"N/A",160788.25,543.69,160788.25,543.69,"N/A",10085.25,33.07,10085.25,33.07,"N/A",226,226,0,770,770,0,66,66,0,0,0,0,42,100,250,0.02,112,55,7,3.7,"close","All parameters are changed randomly"
132725.65,442.42,132725.65,442.42,0,0,181110.65,603.7,181110.65,603.7,0,0,48385,161.28,48385,161.28,0,0,137532.45,82.09,14452,27.67,501258,1670.86,0.098,0.325,3.743,3.743,"N/A",36,36,0,0,0,0,0,0,56,56,0,0,0,0,27,27,0,27,27,0,48.21,48.21,"N/A",2370.1,7.86,2370.1,7.86,"N/A",6707.8,22.14,6707.8,22.14,"N/A",1792.04,5.84,1792.04,5.84,"N/A",3.743,3.743,"N/A",34374.45,112.56,34374.45,112.56,"N/A",5966.1,19.36,5966.1,19.36,"N/A",76,76,0,127,127,0,30,30,0,0,0,0,38,58,400,0.04,90,25,13,2.2,"close","All parameters are changed randomly"
159997.7,533.33,159997.7,533.33,0,0,192221.5,640.74,192221.5,640.74,0,0,32223.8,107.41,32223.8,107.41,0,0,170768.95,87.4,9081.8,25.45,501258,1670.86,0.07,0.615,5.965,5.965,"N/A",35,35,0,3039.6,1.6,0,0,0,29,29,0,1,1,0,16,16,0,13,13,0,55.17,55.17,"N/A",5517.16,18.26,5517.16,18.26,"N/A",12013.84,39.79,12013.84,39.79,"N/A",2478.75,8.25,2478.75,8.25,"N/A",4.847,4.847,"N/A",74807.75,248,74807.75,248,"N/A",5087.2,17.13,5087.2,17.13,"N/A",184,184,0,258,258,0,93,93,0,0,0,0,38,66,400,0.09,123,35,6,3.2,"close","All parameters are changed randomly"
131554.85,438.52,131554.85,438.52,0,0,188130.5,627.1,188130.5,627.1,0,0,56575.65,188.59,56575.65,188.59,0,0,138294.25,82.17,14549.8,26.57,501258,1670.86,0.096,0.39,3.325,3.325,"N/A",36,36,0,82.2,0.05,0,0,0,72,72,0,1,1,0,31,31,0,39,39,0,43.06,43.06,"N/A",1827.15,6.11,1827.15,6.11,"N/A",6068.73,20.22,6068.73,20.22,"N/A",1450.66,4.79,1450.66,4.79,"N/A",4.183,4.183,"N/A",33702.9,109.54,33702.9,109.54,"N/A",4895.35,15.97,4895.35,15.97,"N/A",59,59,0,102,102,0,28,28,0,0,0,0,26,58,340,0.04,112,50,13,2.1,"close","All parameters are changed randomly"
30807.35,102.69,30807.35,102.69,0,0,90986.95,303.29,90986.95,303.29,0,0,60179.6,200.6,60179.6,200.6,0,0,41141.55,61.68,14546.85,28.48,448318.8,1494.4,0.035,0.064,1.512,1.512,"N/A",35,35,0,993,1.63,0,0,0,141,141,0,1,1,0,32,32,0,76,76,0,22.7,22.7,"N/A",218.49,0.67,218.49,0.67,"N/A",2843.34,9.31,2843.34,9.31,"N/A",791.84,2.68,791.84,2.68,"N/A",3.591,3.591,"N/A",12114,39.15,12114,39.15,"N/A",10522.75,35.38,10522.75,35.38,"N/A",16,16,0,30,30,0,17,17,0,0,0,0,10,82,190,0.01,57,60,9,3.7,"close","All parameters are changed randomly"
90124.2,300.41,90124.2,300.41,0,0,169683.8,565.61,169683.8,565.61,0,0,79559.6,265.2,79559.6,265.2,0,0,95511.2,78.69,16133.35,33.9,501258,1670.86,0.075,0.196,2.133,2.133,"N/A",37,37,0,0,0,0,0,0,97,97,0,0,0,0,38,38,0,54,54,0,39.18,39.18,"N/A",929.12,3.22,929.12,3.22,"N/A",4465.36,15.21,4465.36,15.21,"N/A",1473.33,4.91,1473.33,4.91,"N/A",3.031,3.031,"N/A",27838.2,102.98,27838.2,102.98,"N/A",5808,19.53,5808,19.53,"N/A",34,34,0,58,58,0,21,21,0,0,0,0,38,98,220,0.03,101,45,12,1.6,"close","All parameters are changed randomly"
168985.15,563.28,168985.15,563.28,0,0,183829.3,612.76,183829.3,612.76,0,0,14844.15,49.48,14844.15,49.48,0,0,175814.6,87.47,6367.9,21.23,501258,1670.86,0.054,1.576,12.384,12.384,"N/A",35,35,0,0,0,0,0,0,17,17,0,0,0,0,7,7,0,10,10,0,41.18,41.18,"N/A",9940.3,33.66,9940.3,33.66,"N/A",26261.33,88.77,26261.33,88.77,"N/A",1484.42,4.92,1484.42,4.92,"N/A",17.691,17.691,"N/A",123910.8,419.71,123910.8,419.71,"N/A",2306.4,7.74,2306.4,7.74,"N/A",338,338,0,735,735,0,61,61,0,0,0,0,30,90,160,0.06,46,45,13,3.8,"close","All parameters are changed randomly"
130931.95,436.44,130931.95,436.44,0,0,172205.3,574.02,172205.3,574.02,0,0,41273.35,137.58,41273.35,137.58,0,0,143469.9,88.04,10599.3,35.33,501258,1670.86,0.079,0.315,4.172,4.172,"N/A",36,36,0,82.2,0.05,0,0,0,73,73,0,1,1,0,20,20,0,52,52,0,27.4,27.4,"N/A",1793.59,6.11,1793.59,6.11,"N/A",8610.27,29.15,8610.27,29.15,"N/A",793.72,2.63,793.72,2.63,"N/A",10.848,10.848,"N/A",43298.4,160.17,43298.4,160.17,"N/A",4453.4,14.79,4453.4,14.79,"N/A",61,61,0,157,157,0,25,25,0,0,0,0,22,100,310,0.01,112,25,13,2.3,"close","All parameters are changed randomly"
73544.05,245.15,73544.05,245.15,0,0,153122.4,510.41,153122.4,510.41,0,0,79578.35,265.26,79578.35,265.26,0,0,76535.35,71.84,13202.1,23.97,501258,1670.86,0.078,0.179,1.924,1.924,"N/A",37,37,0,1080.8,1.04,0,0,0,123,123,0,1,1,0,58,58,0,58,58,0,47.15,47.15,"N/A",597.92,2.08,597.92,2.08,"N/A",2640.04,8.92,2640.04,8.92,"N/A",1372.04,4.5,1372.04,4.5,"N/A",1.924,1.924,"N/A",16815,62.2,16815,62.2,"N/A",4532,15.24,4532,15.24,"N/A",24,24,0,30,30,0,21,21,0,0,0,0,38,90,160,0.05,79,50,10,0.9,"close","All parameters are changed randomly"
96736.15,322.45,96736.15,322.45,0,0,166068.35,553.56,166068.35,553.56,0,0,69332.2,231.11,69332.2,231.11,0,0,101030.4,79.25,14745.25,29.15,501258,1670.86,0.083,0.219,2.395,2.395,"N/A",36,36,0,82.2,0.06,0,0,0,112,112,0,1,1,0,49,49,0,56,56,0,43.75,43.75,"N/A",863.72,2.91,863.72,2.91,"N/A",3389.15,11.37,3389.15,11.37,"N/A",1238.08,4.14,1238.08,4.14,"N/A",2.737,2.737,"N/A",24788.4,91.7,24788.4,91.7,"N/A",3837.6,13,3837.6,13,"N/A",31,31,0,46,46,0,22,22,0,0,0,0,18,82,190,0.05,79,55,5,1.4,"close","All parameters are changed randomly"
88483.1,294.94,88483.1,294.94,0,0,163223.65,544.08,163223.65,544.08,0,0,74740.55,249.14,74740.55,249.14,0,0,99589.45,83.18,18685.7,49.68,501258,1670.86,0.065,0.198,2.184,2.184,"N/A",37,37,0,0,0,0,0,0,101,101,0,0,0,0,38,38,0,60,60,0,37.62,37.62,"N/A",876.07,2.98,876.07,2.98,"N/A",4295.36,14.46,4295.36,14.46,"N/A",1245.68,4.14,1245.68,4.14,"N/A",3.448,3.448,"N/A",38706,143.18,38706,143.18,"N/A",5398.4,18.18,5398.4,18.18,"N/A",40,40,0,70,70,0,23,23,0,0,0,0,26,50,220,0.03,79,60,13,1.8,"close","All parameters are changed randomly"
216452.3,721.51,216452.3,721.51,0,0,247522.6,825.08,247522.6,825.08,0,0,31070.3,103.57,31070.3,103.57,0,0,223806.65,88.86,12223.45,21.34,501258,1670.86,0.056,1.347,7.967,7.967,"N/A",35,35,0,3039.6,1.23,0,0,0,39,39,0,1,1,0,11,11,0,28,28,0,28.21,28.21,"N/A",5550.06,18.73,5550.06,18.73,"N/A",22502.05,75.76,22502.05,75.76,"N/A",1109.65,3.67,1109.65,3.67,"N/A",20.278,20.278,"N/A",155646.9,531.66,155646.9,531.66,"N/A",6004.7,20.13,6004.7,20.13,"N/A",135,135,0,306,306,0,67,67,0,0,0,0,42,66,130,0.02,140,25,5,3.4,"close","All parameters are changed randomly"
91803.4,306.01,91803.4,306.01,0,0,150660.7,502.2,150660.7,502.2,0,0,58857.3,196.19,58857.3,196.19,0,0,92745.5,75.56,15735.3,21.86,448318.8,1494.4,0.093,0.245,2.56,2.56,"N/A",35,35,0,53,0.04,0,0,0,117,117,0,1,1,0,58,58,0,42,42,0,49.57,49.57,"N/A",784.64,2.64,784.64,2.64,"N/A",2597.6,8.68,2597.6,8.68,"N/A",1401.36,4.65,1401.36,4.65,"N/A",1.854,1.854,"N/A",21331.2,71.4,21331.2,71.4,"N/A",3119.4,9,3119.4,9,"N/A",26,26,0,42,42,0,14,14,0,0,0,0,10,82,280,0.09,79,25,7,1.1,"close","All parameters are changed randomly"
73778.6,245.93,73778.6,245.93,0,0,142090.35,473.63,142090.35,473.63,0,0,68311.75,227.71,68311.75,227.71,0,0,83422,80.11,18345.95,47.42,501258,1670.86,0.063,0.161,2.08,2.08,"N/A",36,36,0,-755.8,-0.73,0,0,0,90,90,0,1,1,0,39,39,0,45,45,0,43.33,43.33,"N/A",819.76,2.68,819.76,2.68,"N/A",3643.34,12.12,3643.34,12.12,"N/A",1518.04,5.15,1518.04,5.15,"N/A",2.4,2.4,"N/A",24495.35,80.21,24495.35,80.21,"N/A",4688.25,15.84,4688.25,15.84,"N/A",37,37,0,61,61,0,22,22,0,0,0,0,18,58,310,0.07,112,50,16,1.5,"close","All parameters are changed randomly"
88559.4,295.2,88559.4,295.2,0,0,145210.4,484.03,145210.4,484.03,0,0,56651,188.84,56651,188.84,0,0,90775,75.16,13794.4,13.35,448318.8,1494.4,0.096,0.321,2.563,2.563,"N/A",37,37,0,0,0,0,0,0,162,162,0,0,0,0,55,55,0,88,88,0,33.95,33.95,"N/A",546.66,1.81,546.66,1.81,"N/A",2640.19,8.78,2640.19,8.78,"N/A",643.76,2.16,643.76,2.16,"N/A",4.101,4.101,"N/A",21607.3,72.32,21607.3,72.32,"N/A",4542.8,15.62,4542.8,15.62,"N/A",17,17,0,36,36,0,9,9,0,0,0,0,14,74,370,0.02,140,25,8,0.9,"close","All parameters are changed randomly"
142377.2,474.59,142377.2,474.59,0,0,177500.2,591.67,177500.2,591.67,0,0,35123,117.08,35123,117.08,0,0,155543.35,86.27,8683.2,28.94,501258,1670.86,0.089,0.514,5.054,5.054,"N/A",36,36,0,5557.2,3.22,0,0,0,40,40,0,1,1,0,18,18,0,21,21,0,45,45,"N/A",3559.43,11.83,3559.43,11.83,"N/A",9861.12,32.73,9861.12,32.73,"N/A",1672.52,5.53,1672.52,5.53,"N/A",5.896,5.896,"N/A",37638,122.44,37638,122.44,"N/A",3748.95,12.41,3748.95,12.41,"N/A",121,121,0,190,190,0,67,67,0,0,0,0,34,66,340,0.05,140,35,14,2.5,"close","All parameters are changed randomly"
76548.9,255.16,76548.9,255.16,0,0,126892,422.97,126892,422.97,0,0,50343.1,167.81,50343.1,167.81,0,0,77437.6,72.57,10803.35,16.86,483789.6,1612.63,0.073,0.241,2.521,2.521,"N/A",37,37,0,-828.9,-0.78,0,0,0,104,104,0,1,1,0,36,36,0,59,59,0,34.62,34.62,"N/A",736.05,2.49,736.05,2.49,"N/A",3524.78,11.86,3524.78,11.86,"N/A",853.27,2.85,853.27,2.85,"N/A",4.131,4.131,"N/A",21095.25,70.61,21095.25,70.61,"N/A",1714.8,6.07,1714.8,6.07,"N/A",25,25,0,53,53,0,12,12,0,0,0,0,50,82,280,0.03,112,20,6,1.2,"close","All parameters are changed randomly"
90626.85,302.09,90626.85,302.09,0,0,151587.95,505.29,151587.95,505.29,0,0,60961.1,203.2,60961.1,203.2,0,0,93442.15,77.05,17543.75,38.99,501258,1670.86,0.072,0.237,2.487,2.487,"N/A",36,36,0,82.2,0.07,0,0,0,98,98,0,1,1,0,38,38,0,53,53,0,38.78,38.78,"N/A",924.76,3.19,924.76,3.19,"N/A",3989.16,13.59,3989.16,13.59,"N/A",1150.21,3.85,1150.21,3.85,"N/A",3.468,3.468,"N/A",34385.4,127.2,34385.4,127.2,"N/A",4895.35,15.97,4895.35,15.97,"N/A",34,34,0,65,65,0,17,17,0,0,0,0,26,74,340,0.04,46,35,16,1.6,"close","All parameters are changed randomly"
71464.3,238.21,71464.3,238.21,0,0,111797.1,372.66,111797.1,372.66,0,0,40332.8,134.44,40332.8,134.44,0,0,72665.05,71,12589.95,23.84,484189.8,1613.97,0.072,0.183,2.772,2.772,"N/A",36,36,0,-828.9,-0.82,0,0,0,74,74,0,1,1,0,34,34,0,31,31,0,45.95,45.95,"N/A",965.73,3.23,965.73,3.23,"N/A",3288.15,10.99,3288.15,10.99,"N/A",1301.06,4.35,1301.06,4.35,"N/A",2.527,2.527,"N/A",19901.2,66.61,19901.2,66.61,"N/A",5622.75,18.61,5622.75,18.61,"N/A",35,35,0,61,61,0,16,16,0,0,0,0,50,66,400,0.07,68,25,13,1.4,"close","All parameters are changed randomly"
105367.5,351.23,105367.5,351.23,0,0,133638.6,445.46,133638.6,445.46,0,0,28271.1,94.24,28271.1,94.24,0,0,155326.1,86.76,10513.7,27.17,501258,1670.86,0.055,0.748,4.727,4.727,"N/A",30,30,0,38929.6,28.76,0,0,0,18,18,0,1,1,0,7,7,0,11,11,0,38.89,38.89,"N/A",5853.75,19.39,5853.75,19.39,"N/A",19091.23,63.34,19091.23,63.34,"N/A",2570.1,8.58,2570.1,8.58,"N/A",7.428,7.428,"N/A",78037,253.85,78037,253.85,"N/A",4374.25,15.17,4374.25,15.17,"N/A",213,213,0,394,394,0,97,97,0,0,0,0,38,98,280,0.07,90,55,16,3.4,"close","All parameters are changed randomly"
155535.05,518.45,155535.05,518.45,0,0,198939.15,663.13,198939.15,663.13,0,0,43404.1,144.68,43404.1,144.68,0,0,162032,85.89,17330.1,19.14,501258,1670.86,0.067,0.757,4.583,4.583,"N/A",35,35,0,755.2,0.41,0,0,0,32,32,0,1,1,0,15,15,0,17,17,0,46.88,46.88,"N/A",4860.47,16.74,4860.47,16.74,"N/A",13262.61,45.39,13262.61,45.39,"N/A",2553.18,8.54,2553.18,8.54,"N/A",5.195,5.195,"N/A",86208.1,303.25,86208.1,303.25,"N/A",5244.5,16.87,5244.5,16.87,"N/A",173,173,0,317,317,0,45,45,0,0,0,0,26,58,100,0.1,134,30,6,3.2,"close","All parameters are changed randomly"
107730.7,359.1,107730.7,359.1,0,0,137682.9,458.94,137682.9,458.94,0,0,29952.2,99.84,29952.2,99.84,0,0,121881.35,82.22,10303.45,26.67,484373.95,1614.58,0.069,0.529,4.597,4.597,"N/A",33,33,0,3039.6,2.21,0,0,0,41,41,0,1,1,0,8,8,0,32,32,0,19.51,19.51,"N/A",2627.58,8.74,2627.58,8.74,"N/A",17210.36,56.98,17210.36,56.98,"N/A",936.01,3.04,936.01,3.04,"N/A",18.387,18.387,"N/A",51889.95,175.16,51889.95,175.16,"N/A",4699.5,15.38,4699.5,15.38,"N/A",105,105,0,337,337,0,50,50,0,0,0,0,50,66,400,0.02,134,55,6,3.9,"close","All parameters are changed randomly"
54031.3,180.1,54031.3,180.1,0,0,124132.15,413.77,124132.15,413.77,0,0,70100.85,233.67,70100.85,233.67,0,0,55092.5,64.74,12143.45,22.41,537041.6,1790.14,0.062,0.137,1.771,1.771,"N/A",35,35,0,82.2,0.1,0,0,0,178,178,0,1,1,0,47,47,0,80,80,0,26.4,26.4,"N/A",303.55,1.07,303.55,1.07,"N/A",2641.11,9.03,2641.11,9.03,"N/A",876.26,2.92,876.26,2.92,"N/A",3.014,3.014,"N/A",16815,62.2,16815,62.2,"N/A",2093.85,6.88,2093.85,6.88,"N/A",11,11,0,27,27,0,8,8,0,0,0,0,22,82,370,0.04,57,55,13,0.6,"close","All parameters are changed randomly"
128207.45,427.36,128207.45,427.36,0,0,159919.15,533.06,159919.15,533.06,0,0,31711.7,105.71,31711.7,105.71,0,0,144674.1,87.09,15218.5,30.24,501258,1670.86,0.059,0.803,5.043,5.043,"N/A",36,36,0,5557.2,3.51,0,0,0,31,31,0,1,1,0,11,11,0,20,20,0,35.48,35.48,"N/A",4135.72,13.71,4135.72,13.71,"N/A",14538.1,48.24,14538.1,48.24,"N/A",1585.58,5.28,1585.58,5.28,"N/A",9.169,9.169,"N/A",83120,274.44,83120,274.44,"N/A",6140.7,20.01,6140.7,20.01,"N/A",164,164,0,307,307,0,84,84,0,0,0,0,18,58,310,0.04,101,25,9,3.5,"close","All parameters are changed randomly"
